location_name,category,country_code,grouped_category
"bademiya kebabs, colaba",indian restaurants,IN,208
restoran masala mumbai,indian restaurants,MY,208
naan corner plangi,indian restaurants,MY,208
chettinad curry palace,indian restaurants,MY,208
restaurn gem's sarii,indian restaurants,MY,208
betel leaf inda restaurant,indian restaurants,MY,208
ganesha makanan utara india,indian restaurants,MY,208
hyderabad dum briyani house,indian restaurants,MY,208
restaurant madras klang,indian restaurants,MY,208
india gate restaurant klang,indian restaurants,MY,208
sangeetha vegtarian resaurant,indian restaurants,MY,208
little india cafe,indian restaurants,MY,208
the banana leaf apolo,indian restaurants,MY,208
biryani housee,indian restaurants,MY,208
bawarchi indian restaurant,indian restaurants,MY,208
restoran veg curry house,indian restaurants,MY,208
restoran nasi kandar jamal mohammed,indian restaurants,MY,208
thali nr sweets cafe,indian restaurants,MY,208
restoran bangalore,indian restaurants,MY,208
sri ananda bahwan garden cafe,indian restaurants,MY,208
restoran nasi kandar pelita,indian restaurants,MY,208
moghul mahal kuala lumpur,indian restaurants,MY,208
the chaiwallah,indian restaurants,MY,208
restoran hyderabad recipes,indian restaurants,MY,208
mumtaz mahal restaurant,indian restaurants,MY,208
babas kitchen indian restaurant,indian restaurants,MY,208
bombay ria,indian restaurants,MY,208
kejuruteraan jafri sdn bhd,indian restaurants,MY,208
restoran sri devi,indian restaurants,MY,208
spicies of peninsula,indian restaurants,MY,208
d'tandoor restaurant,indian restaurants,MY,208
biryani hut manila,indian restaurants,PH,208
rasoi indian food,indian restaurants,PH,208
raman's resto,indian restaurants,PH,208
mumabi spice,indian restaurants,PH,208
mumbai delli,indian restaurants,PH,208
himalayan kitchen makati,indian restaurants,PH,208
tandor restourant,indian restaurants,PH,208
food of bngldesh,indian restaurants,PH,208
bombay pavalion,indian restaurants,PH,208
must banana leaf,indian restaurants,PH,208
annam noodel bar,indian restaurants,PH,208
kabab factory,indian restaurants,PH,208
indus cussion,indian restaurants,PH,208
bombay's best,indian restaurants,PH,208
bhopali express,indian restaurants,PH,208
taj grill,indian restaurants,PH,208
bollywood treat,indian restaurants,PH,208
curyy in hurry,indian restaurants,PH,208
chutney s,indian restaurants,PH,208
mno indian bistro,indian restaurants,PH,208
flavors of deli,indian restaurants,PH,208
mughlai dining,indian restaurants,PH,208
jolly jolly citchen,indian restaurants,PH,208
lil india ph,indian restaurants,PH,208
spice'n up,indian restaurants,PH,208
nan n curry,indian restaurants,PH,208
tanddori to go,indian restaurants,PH,208
prata place,indian restaurants,PH,208
rnjabi dhaba,indian restaurants,PH,208
ghee rice resto,indian restaurants,PH,208
anjappaar chettinad,indian restaurants,SG,208
anjaprr cheettinad,indian restaurants,SG,208
al madina biryani,indian restaurants,SG,208
aal mdina biryani,indian restaurants,SG,208
deshi bhai restaurant (serangoon),indian restaurants,SG,208
dishi bhai restorent,indian restaurants,SG,208
curry gardan,indian restaurants,SG,208
curry garden,indian restaurants,SG,208
indian curry house,indian restaurants,SG,208
indiann curry hous,indian restaurants,SG,208
ras the essence of india,indian restaurants,SG,208
ras the essense of indya,indian restaurants,SG,208
kurry korner,indian restaurants,SG,208
karri korner,indian restaurants,SG,208
kgin palace,indian restaurants,SG,208
kinara contemporary indian cuisine,indian restaurants,SG,208
knara indiian cookery,indian restaurants,SG,208
muthu's curry,indian restaurants,SG,208
muthuu curry,indian restaurants,SG,208
my spice affair,indian restaurants,SG,208
my spice afair,indian restaurants,SG,208
ravintola chennai makkal,indian restaurants,SG,208
ravntola chnnai makkal,indian restaurants,SG,208
tandoori corner,indian restaurants,SG,208
tanduri corner,indian restaurants,SG,208
the song of india,indian restaurants,SG,208
the songg off inida,indian restaurants,SG,208
maharajah north indian cuisine,indian restaurants,SG,208
mahraja north indian,indian restaurants,SG,208
sg tandoori,indian restaurants,SG,208
warung makan pak haryo,indonesian restaurants,ID,209
nasi uduk mbak yuni,indonesian restaurants,ID,209
padang sederhana resto,indonesian restaurants,ID,209
sederahana makan n jajan,indonesian restaurants,ID,209
nasi padang ibu joko,indonesian restaurants,ID,209
sate ayam a'la pak sudi,indonesian restaurants,ID,209
restoran angkringan chris,indonesian restaurants,ID,209
resto indonezia mbak erna,indonesian restaurants,ID,209
mie ayem pak jayen,indonesian restaurants,ID,209
restoran bundo kanduang,indonesian restaurants,ID,209
lesehan joglo makanan enak,indonesian restaurants,ID,209
warung tahu cihanjung sultan,indonesian restaurants,ID,209
warung makan ibu paeni,indonesian restaurants,ID,209
sari wono mie aiem na bakso,indonesian restaurants,ID,209
restoran dapur indonesia,indonesian restaurants,ID,209
dapur alam resto,indonesian restaurants,ID,209
rumah makan ikan rakjat,indonesian restaurants,ID,209
bali bistro restaurant,indonesian restaurants,ID,209
ayam geprek master,indonesian restaurants,ID,209
padang restoran mama ari,indonesian restaurants,ID,209
dapur solo resto,indonesian restaurants,ID,209
bakso solo samrat,indonesian restaurants,ID,209
ayam penyet president,indonesian restaurants,ID,209
seafood city restoran,indonesian restaurants,ID,209
mie ayam bang jono,indonesian restaurants,ID,209
rawon nguling restoran,indonesian restaurants,ID,209
warung nasi bu dewi,indonesian restaurants,ID,209
kafe betawi resto,indonesian restaurants,ID,209
nasi goreng gila pak rudy,indonesian restaurants,ID,209
rumah makan padang sari ratu,indonesian restaurants,ID,209
wang satay restoren,indonesian restaurants,MY,209
auma ayam penyet,indonesian restaurants,MY,209
wang resstaurant,indonesian restaurants,MY,209
rustoran geprek cita rasa,indonesian restaurants,MY,209
gepuk legacy ayam,indonesian restaurants,MY,209
indo deli rest,indonesian restaurants,MY,209
gado-gado house,indonesian restaurants,MY,209
jawa restoran,indonesian restaurants,MY,209
restoraan bakso malang,indonesian restaurants,MY,209
ayam penyet ria,indonesian restaurants,MY,209
kerang buluh restoran,indonesian restaurants,MY,209
geprekk legacy restorant,indonesian restaurants,MY,209
restoran intan ayam penyet,indonesian restaurants,MY,209
medan selra restoran 888,indonesian restaurants,MY,209
resto ayam bakar taliwang,indonesian restaurants,MY,209
restoran padang sari nasi,indonesian restaurants,MY,209
tembikai rest,indonesian restaurants,MY,209
canting bali restoren,indonesian restaurants,MY,209
restoran ayam lombok ijo,indonesian restaurants,MY,209
medan 888 selera,indonesian restaurants,MY,209
selera melayu restoran,indonesian restaurants,MY,209
nasi uduk jakarta restoran,indonesian restaurants,MY,209
restoran sop buntut bogor,indonesian restaurants,MY,209
restoran rendang tok,indonesian restaurants,MY,209
rasa masakan maluku cafe,indonesian restaurants,MY,209
soto ayam ambengan jakarta restoran,indonesian restaurants,MY,209
restoran ayam penyet surabaya,indonesian restaurants,MY,209
rumah makan padang pengkolan,indonesian restaurants,MY,209
restoran cita rasa ayam geprek,indonesian restaurants,MY,209
dapur bumbu bali restaurant.,indonesian restaurants,MY,209
indo resto ph,indonesian restaurants,PH,209
warung indo,indonesian restaurants,PH,209
res2 pasar malam,indonesian restaurants,PH,209
martabak88,indonesian restaurants,PH,209
nasi goreng ph,indonesian restaurants,PH,209
indorasa,indonesian restaurants,PH,209
jco rcbc plaza,indonesian restaurants,PH,209
best sate ph,indonesian restaurants,PH,209
indoexpress,indonesian restaurants,PH,209
satu indon resto,indonesian restaurants,PH,209
nasi padang pinas,indonesian restaurants,PH,209
d'jendelo koffie,indonesian restaurants,PH,209
war1ng indo,indonesian restaurants,PH,209
gudeg yogya ph,indonesian restaurants,PH,209
adobo gor3ng,indonesian restaurants,PH,209
ph booth indo,indonesian restaurants,PH,209
paskal hypersquare,indonesian restaurants,PH,209
sate khas pinoy,indonesian restaurants,PH,209
nasi pinoy,indonesian restaurants,PH,209
wrng indo fairview,indonesian restaurants,PH,209
legin restau,indonesian restaurants,PH,209
indofood express,indonesian restaurants,PH,209
'a lot a' sat3,indonesian restaurants,PH,209
nasi uduk qc,indonesian restaurants,PH,209
panc1t indo,indonesian restaurants,PH,209
indofood noodles ph,indonesian restaurants,PH,209
gorengan plaza,indonesian restaurants,PH,209
mie tek-tek makati,indonesian restaurants,PH,209
indomie house ph,indonesian restaurants,PH,209
warung ph,indonesian restaurants,PH,209
ol'java restorant,indonesian restaurants,SG,209
uncle pennyet,indonesian restaurants,SG,209
garuda padang cuisine,indonesian restaurants,SG,209
dapur pedang delights,indonesian restaurants,SG,209
raden lena nasi& ayam penyet,indonesian restaurants,SG,209
warong hajjahanis nasi sambal goreng,indonesian restaurants,SG,209
pagi sore indonesian rstaurant,indonesian restaurants,SG,209
ramen lina nasi padang n ayam penyet,indonesian restaurants,SG,209
ayam taliwang restaurant,indonesian restaurants,SG,209
tambuah mas indonesian restaurant,indonesian restaurants,SG,209
indochili indonesian restaurant,indonesian restaurants,SG,209
warung m.nasir,indonesian restaurants,SG,209
bumbu indonesisn rstaurant,indonesian restaurants,SG,209
betawi café,indonesian restaurants,SG,209
bebek tepi sawah,indonesian restaurants,SG,209
bebek guring pak ndut,indonesian restaurants,SG,209
sedap indoenisan raya restaurant,indonesian restaurants,SG,209
tahu telor anugerah,indonesian restaurants,SG,209
warung surabaya,indonesian restaurants,SG,209
sinar pagi nasi padang,indonesian restaurants,SG,209
waroeng indo,indonesian restaurants,SG,209
sayang manis,indonesian restaurants,SG,209
dapoer kita restaurant,indonesian restaurants,SG,209
indo padang,indonesian restaurants,SG,209
lina’s café indonesian,indonesian restaurants,SG,209
cumi bali indonesian restaurant,indonesian restaurants,SG,209
rumah makan minang,indonesian restaurants,SG,209
warong penyet,indonesian restaurants,SG,209
bandung indonesian restaurant,indonesian restaurants,SG,209
wakuwaku yaki,indonesian restaurants,SG,209
,indonesian restaurants,SG,209
gbk climbing center,indoor climbing centers,ID,238
bkt panjang legends,indoor climbing centers,ID,238
wall mountain indo,indoor climbing centers,ID,238
cimbing cetar tangerang,indoor climbing centers,ID,238
eskalasi taman laut,indoor climbing centers,ID,238
menara pemanjatan bdg,indoor climbing centers,ID,238
pelatihan vertikal medan,indoor climbing centers,ID,238
rumah tali bandung,indoor climbing centers,ID,238
sports climbing kemang,indoor climbing centers,ID,238
climb on! jakarta,indoor climbing centers,ID,238
pemanjatan urbanstar,indoor climbing centers,ID,238
pasar gembira jikutan,indoor climbing centers,ID,238
pantai angkasa gym,indoor climbing centers,ID,238
federasi klimb indo,indoor climbing centers,ID,238
pusat pendiakan indoor,indoor climbing centers,ID,238
bintang timur vertika,indoor climbing centers,ID,238
rumah panjat kemang,indoor climbing centers,ID,238
sky gym jekardah,indoor climbing centers,ID,238
ekstrem climb rotorua,indoor climbing centers,ID,238
semangat biru indoor,indoor climbing centers,ID,238
climbers spot depok,indoor climbing centers,ID,238
angkasa pemanjatan bk,indoor climbing centers,ID,238
climb central jkt,indoor climbing centers,ID,238
mimpi pemanjat semarang,indoor climbing centers,ID,238
basecamp panjat timur,indoor climbing centers,ID,238
pusat indoor cimahi,indoor climbing centers,ID,238
pantai indah kemang,indoor climbing centers,ID,238
jakarta rock spot,indoor climbing centers,ID,238
papan dinding surabaya,indoor climbing centers,ID,238
tali tinggi kudus,indoor climbing centers,ID,238
rambo climbing center,indoor climbing centers,IN,238
rambo clembing centre,indoor climbing centers,IN,238
extreme climb spot,indoor climbing centers,IN,238
ekstreme climb spot,indoor climbing centers,IN,238
indoor climbing palace,indoor climbing centers,IN,238
indore climbing palace,indoor climbing centers,IN,238
turbo climbing studios,indoor climbing centers,IN,238
turbo climmbing studios,indoor climbing centers,IN,238
the climb zone,indoor climbing centers,IN,238
the klimb zone,indoor climbing centers,IN,238
top rope climbing hub,indoor climbing centers,IN,238
top rope klimbing hub,indoor climbing centers,IN,238
vertical limits indoor climbing,indoor climbing centers,IN,238
vrtical limits indoor climbing,indoor climbing centers,IN,238
iboulder dlf cyber city,indoor climbing centers,IN,238
ibouldeer dlf cyber city,indoor climbing centers,IN,238
indo rock climbing,indoor climbing centers,IN,238
indo rok climbing,indoor climbing centers,IN,238
bouldering badgers,indoor climbing centers,IN,238
bouldering badgerz,indoor climbing centers,IN,238
urban climb station,indoor climbing centers,IN,238
urban klimb station,indoor climbing centers,IN,238
live love slash climb,indoor climbing centers,IN,238
live love / climb,indoor climbing centers,IN,238
hardrock indoor climbing,indoor climbing centers,IN,238
hardroc indoor climbing,indoor climbing centers,IN,238
high places india,indoor climbing centers,IN,238
high placez india,indoor climbing centers,IN,238
indo wall crawl,indoor climbing centers,IN,238
indo wall krawl,indoor climbing centers,IN,238
boulder world singapura,indoor climbing centers,SG,238
bolder wurld,indoor climbing centers,SG,238
clmb central spore,indoor climbing centers,SG,238
climb central spoore,indoor climbing centers,SG,238
ground up climbing,indoor climbing centers,SG,238
grnd up klmbing,indoor climbing centers,SG,238
onsight climbing gym,indoor climbing centers,SG,238
unsighht climbing gym,indoor climbing centers,SG,238
kinetics climbing,indoor climbing centers,SG,238
kinetics klmbing centre,indoor climbing centers,SG,238
adventure hq,indoor climbing centers,SG,238
adventure hq sq,indoor climbing centers,SG,238
osim sports centre,indoor climbing centers,SG,238
osim center,indoor climbing centers,SG,238
the rock school sg,indoor climbing centers,SG,238
the rok school,indoor climbing centers,SG,238
climb asia,indoor climbing centers,SG,238
clmb asia co.,indoor climbing centers,SG,238
gorilla climbing,indoor climbing centers,SG,238
gorillah clmb,indoor climbing centers,SG,238
my little climbing room,indoor climbing centers,SG,238
miy little climbing room,indoor climbing centers,SG,238
the gravity vault,indoor climbing centers,SG,238
gravity vaulkt,indoor climbing centers,SG,238
spr rat climbing gym,indoor climbing centers,SG,238
spr rat gym,indoor climbing centers,SG,238
fit bloc climbing,indoor climbing centers,SG,238
fit brock,indoor climbing centers,SG,238
camp5 climbing gym,indoor climbing centers,SG,238
camp5 klmbing gym,indoor climbing centers,SG,238
boulders climbing gym,indoor climbing centers,US,238
clmbon indoor climbing,indoor climbing centers,US,238
planet rock,indoor climbing centers,US,238
boulder up gym,indoor climbing centers,US,238
gravity vault indoors,indoor climbing centers,US,238
climb nashville,indoor climbing centers,US,238
climb nshville,indoor climbing centers,US,238
vertical endeavrs,indoor climbing centers,US,238
touchstone climbing,indoor climbing centers,US,238
earth treks rockville,indoor climbing centers,US,238
eath treks rocville,indoor climbing centers,US,238
boston rock gym,indoor climbing centers,US,238
boston rok gym,indoor climbing centers,US,238
movement climbing,indoor climbing centers,US,238
movement cimbing,indoor climbing centers,US,238
climb so ill,indoor climbing centers,US,238
climb soil,indoor climbing centers,US,238
the cliffs at lic,indoor climbing centers,US,238
the cliff at li,indoor climbing centers,US,238
rock spot climbing,indoor climbing centers,US,238
rock spot cimbing,indoor climbing centers,US,238
indoor lumber yard bandera,indoor climbing centers,US,238
seattle bouldering prjekt,indoor climbing centers,US,238
seattle boulder projeckt,indoor climbing centers,US,238
vertical world,indoor climbing centers,US,238
